Consumo ClO2 Etapa D0 L1,CONSUMO ESPECIFICO CLO2
0.186,16.055291216384266
0.192,17.48943039819706
0.189,21.599525395929668
0.189,16.60808753888695
0.18,15.899403316602278
0.202,19.085299640151533
0.166,16.534023313396755
0.203,18.989799146551015
0.204,16.283256894012194
0.181,18.12855866997154
0.183,17.706593377125518
0.187,17.297394044518427
0.178,17.01106266970743
0.177,16.065415400446458
0.195,16.733053983678793
0.208,16.076816249292705
0.189,17.30049572517029
0.194,18.7037557273355
-0.004,18.83809928339992
0.181,17.596916097954626
0.173,15.867191532608746
0.181,16.679670679670206
-0.003,19.218554561153155
0.183,16.97846568997636
0.218,19.004899170812745
0.184,16.679553366192238
0.217,18.07850782867633
0.197,17.787574249644596
0.187,16.14757530687344
0.187,17.013932031216175
0.197,17.080348563545744
0.198,18.23261817159664
0.201,16.835887010199485
0.202,17.291074171452458
0.162,16.051570482418676
0.178,18.15323567578336
0.193,18.355966483009496
0.169,20.153873425344997
0.188,17.078860950487563
0.162,18.168413050011917
0.214,18.16337921840857
0.192,18.213786894782984
0.194,18.16673998101266
0.203,17.92669303155588
0.182,16.799927593758735
0.197,17.295627933069106
0.186,17.841609108843677
0.195,16.704589902585166
0.186,15.9842808530815
0.196,17.082944348322325
0.2,18.44186035069617
0.188,17.057182315927637
0.184,17.865590857103715
0.197,16.873756807345956
0.17,17.933160162883166
0.186,18.526677995009333
0.197,19.062868076116292
0.193,18.061928252406894
0.189,16.20297734578956
0.185,15.763506363015942
0.201,16.416432172586035
0.178,18.85104079287392
0.192,16.5659044491283
0.197,21.912050228100384
0.18,17.07161633290945
0.192,17.176098469588222
0.201,19.467887107890057
0.199,17.723566702273057
0.209,17.185979363117752
0.195,16.907322460904346
0.212,21.770594685824992
0.19,16.54686022206689
0.185,19.09727525709418
0.194,17.9023504250912
0.184,15.543134559203326
0.202,17.049021665570276
0.204,20.10519761763437
0.174,16.19561771581482
0.199,17.708089528328752
0.18,17.061502895762967
0.184,16.559785957457965
0.218,19.666659221909804
0.199,18.20608327002485
0.187,19.158480536403253
0.163,16.894731294620378
0.203,19.517519716877025
0.196,15.681771032721358
0.204,16.671879996016706
0.174,16.034150193349788
-0.004,16.320092520072155
0.188,16.240575089158956
0.196,17.43101271018411
0.202,16.800678569832726
0.187,18.418170075712467
0.177,17.205847850494756
0.163,16.69440953953116
0.177,15.773012731948317
0.185,17.74989897105382
0.203,19.04743299062968
0.194,17.305133443519704
0.201,16.77012926955565
0.201,17.309242676780002
0.175,18.887646790016127
0.199,16.243418578439275
0.181,17.968659638721263
0.197,17.735514088826964
0.185,16.03593704035907
0.201,17.14826053633791
0.186,16.309278630462416
0.187,17.97593843678436
0.202,17.27014638983144
0.187,17.385436896976977
0.184,17.43073398689674
0.185,16.77903318775479
0.181,16.297688142385457
0.197,17.536812186280294
0.186,16.19031036498124
0.163,16.2350090096525
0.177,17.288077942490204
0.188,17.29657301925683
0.171,16.71001623912959
0.17,17.612182767048193
0.194,18.1081224408381
0.175,15.65877839264528
0.207,17.38946036026378
0.197,17.61196074931893
0.183,17.669006565768104
0.193,16.9218345551853
0.183,17.906935147118162
0.194,19.418466068066618
0.191,15.397742151870146
0.19,17.58309765180089
0.186,17.56690269882276
0.161,19.22698355346107
-0.003,17.68039967305429
0.169,16.821471917954074
0.191,16.851331376079816
0.187,17.28356144286322
0.171,16.30178555071383
0.191,18.311955724851103
0.189,17.05399121929413
0.183,17.29536866877755
0.19,16.7583949166056
0.179,16.37846596226446
0.19,18.314610683012138
0.204,18.080074626426097
0.172,17.28321135555976
0.18,17.43630516248504
0.188,18.54612208043603
0.194,16.652851879850463
0.203,16.704000136353535
0.19,18.5562934005166
0.173,20.526385093077803
0.204,17.306298132784736
0.189,18.58734601497769
0.177,16.334907193853144
0.181,17.368750479259898
0.175,17.533981799244764
0.196,16.865943252029055
0.186,17.80380157855137
0.183,16.449650114504287
0.208,17.051198642261046
0.181,15.925304613234422
0.188,17.08859906094267
0.181,17.422540406858715
0.19,18.921315636134207
0.18,15.806449317809552
0.168,15.850982047582486
0.182,16.067691705323547
0.186,17.560941372684542
0.203,16.243036783179928
0.188,16.771980499890027
0.186,17.71574215619377
0.208,17.741064538646672
0.198,16.303530458070256
0.203,15.79331291539363
0.195,16.476557336497653
0.185,16.08972547838686
0.187,17.939621680563352
0.194,16.90311059256927
0.19,17.57064234600971
0.19,17.555061369061697
0.184,16.532425025852703
0.203,18.68758598799393
0.186,16.077670737271735
0.209,18.492951568825177
0.171,16.955268488136912
0.186,16.617616907576565
0.189,18.394457348575667
0.217,19.1100945629375
0.183,17.42176068277034
0.164,16.792310306855132
0.188,17.699816355644366
0.203,18.07792078408094
0.189,16.93558526460823
0.181,16.496112622276183
0.175,16.006324588706736
0.201,16.965924818564787
0.196,15.506488482491378
0.18,17.177505632858164
0.194,17.780210621801963
0.177,15.78356563258976
0.202,17.979050221850144
0.198,18.349493157325732
0.208,17.38053050328698
0.184,17.023298117339937
0.187,17.162419552359367
0.186,16.84981913865141
0.176,17.024393439641223
0.188,16.67776185363809
0.187,16.62217306326406
0.174,16.22597558100379
0.185,18.097540340371346
0.193,17.511719948447716
0.192,16.621775061320534
0.182,17.813597631615917
0.184,15.675943882176352
0.17,18.206258293434832
0.181,17.548314468672867
0.188,16.578095160775046
0.173,16.040709267609238
0.204,18.152803009671103
0.168,16.454569696161332
0.185,17.686470794421815
0.198,18.570067171325523
0.21,19.54681821835161
0.187,16.933002748580137
0.189,16.742332841879982
0.188,16.236799699514204
0.192,16.79070340902069
0.198,19.355135804329155
0.177,16.494532878106625
0.204,19.03365401476796
0.2,18.994589314041487
0.198,17.753319720433154
0.164,16.6719637457099
0.198,18.20240661566061
0.183,15.159114898367172
0.184,17.367288523590894
0.188,16.9661551959311
0.193,19.50414954349849
0.177,16.756107610279102
0.198,17.69219139664689
0.199,16.686178200964477
0.189,16.83051999395013
0.186,17.685132964281475
0.159,18.460071580517788
0.211,17.951362897667643
0.182,16.820810790008334
0.17,18.62966657051525
0.209,17.358206930684624
0.192,18.72163537992915
0.187,16.65638680719423
0.21,21.090643324575403
0.175,16.909505510028467
0.194,17.97872863635657
0.187,18.51809461781796
0.177,15.640016579865666
0.214,17.575712620662877
0.187,17.47941044349855
0.2,15.672983847558797
0.172,16.127319064061922
0.201,17.9243195613198
0.197,19.4635567254194
0.198,15.992792362177536
0.183,16.577748631681697
0.184,16.774090369407094
0.188,17.911022466845576
0.197,18.08321921533878
0.181,16.035299732807506
0.173,16.476551681374666
0.18,16.01295705162271
0.209,17.986874958907332
0.186,15.96165677943985
0.188,16.8582277940137
0.18,15.927716629702523
0.19,17.22310104123263
0.185,18.00878805023648
0.187,19.59428368482265
0.183,16.99024569112599
0.21,17.21835443604871
0.192,16.540703369727975
0.188,18.718198250714885
0.181,17.666323798430398
0.215,22.306271646527858
0.178,17.24027469204657
0.178,17.12072711461308
0.203,17.867567858446055
0.181,17.4009617313643
0.172,17.14339569431707
0.181,17.401632510372675
0.195,19.30990738854212
0.174,16.091264215619393
0.184,17.912438691504157
0.191,18.657578861815715
0.191,16.334235549850547
0.168,17.38104702638112
0.192,17.32838994757647
0.21,19.96488688561866
0.192,18.90985387193547
0.201,17.336310553208573
0.18,17.83350277124795
0.195,18.49200218318088
0.107,16.202031514239923
0.18,17.03419706270025
0.189,17.832273786764116
0.195,17.78441251319005
0.195,18.3254757976045
0.206,16.629755191204037
0.176,16.031200382206436
0.194,17.832855678326055
0.186,16.20747857968763
0.183,16.672392779537933
0.192,16.64581153320173
0.189,16.883979812271303
0.207,19.06755491305588
0.208,17.528131707676515
0.204,17.551057687326605
0.2,16.188032459053645
0.213,19.85500086694552
0.197,17.952482700335118
-0.003,17.318724708680236
0.196,16.851747978212263
0.189,16.967777022929937
0.174,17.702498906082866
0.196,17.25122107710885
0.195,17.515476359373253
0.206,17.081364984053163
0.181,18.168323087746668
0.193,18.032673753698727
0.182,17.51258131786573
0.185,16.81454581207508
0.191,17.306515006024647
0.188,17.64424787253119
0.185,17.226621367288224
0.17,16.99076052744936
0.206,21.87659695241341
0.188,16.91060952867937
0.201,17.779482208621125
0.195,18.341510433590354
0.184,17.087451323346578
0.192,16.465599156537625
0.181,17.679840496000015
0.187,16.856155874670876
0.193,17.797260707881343
0.19,16.67203214378225
0.19,18.715340073369656
0.204,17.82285728657107
0.185,17.267957289540963
0.181,17.2386305047065
0.176,17.06745081182419
0.18,17.13000521966194
0.182,16.918231100248615
0.175,16.462803552268642
0.171,16.792310145713067
0.194,17.785699744689776
0.189,16.802393937730645
0.178,17.287531162288314
0.195,18.73781056189323
0.217,18.36962985252065
0.199,16.1852528391643
0.17,17.70673487194224
0.201,18.62470963610656
0.19,16.96465298946366
0.193,16.544947738996605
0.188,17.626838849815982
0.189,20.216456303838505
0.206,18.458964176066665
0.175,17.503509332638554
0.191,16.771223989478287
0.198,16.693600783666223
0.193,18.97008761211459
0.17,17.927420495700535
0.192,17.648793868576064
0.188,17.072346740358995
0.203,17.349939043314432
0.171,16.379203260272224
0.175,16.043625311349427
0.204,18.489340199196555
0.211,19.40428441644838
0.194,17.13392245223506
0.178,15.823614746887005
0.195,18.133768387889088
0.177,17.338379753465375
0.205,19.013149071546263
0.195,16.698952919983757
0.199,17.50317948215292
0.189,16.136327662636905
0.203,20.19455344086424
0.2,16.940968175873948
0.192,18.56431537173809
0.196,17.167167375110374
0.187,17.906544467088565
0.191,18.80764212327532
0.188,18.078121726810966
0.183,18.9148272021954
0.205,19.020422898368743
0.186,19.02228893036981
0.179,18.00909611074505
0.193,19.609111243243284
0.206,17.914721071667167
0.2,18.298720377431064
0.179,15.998270257874813
0.175,17.264944994750252
0.191,18.493712191098773
0.189,17.204883035685185
0.17,16.413467700107656
0.181,16.69216411240705
0.19,18.3968822322372
0.198,17.895606599944145
0.208,17.712739934518506
0.168,17.25380286011728
0.191,17.44430783926721
0.205,16.431441664980046
0.193,16.694326697628746
0.182,16.52799099296772
0.193,20.637580693420425
0.166,16.356613446812887
0.188,16.8272928675938
0.183,15.858563890020127
0.185,15.368658366747407
0.184,17.92801553773755
0.166,17.399978033579366
0.175,15.737773502106402
0.208,18.81237627617032
0.158,20.11399250465611
0.205,18.59457507326005
0.187,17.756981358404246
0.183,17.154296260069287
0.186,17.249328521585063
0.203,18.448460341108586
0.188,18.374274293337947
0.169,16.770398533369594
0.2,17.17451948755193
0.174,16.918983052548654
0.2,17.661208422309905
0.192,16.994512556036653
0.202,17.03919459476429
0.2,16.624284930432115
0.177,15.948968541112624
0.189,16.7226661479516
0.194,16.66364687260197
0.188,17.119894500966165
0.199,16.81285583076401
0.19,18.18917802617917
0.199,18.763622298686016
0.188,16.668761877636296
0.181,17.27079717010351
0.187,16.534380089298313
0.2,18.135296221491103
0.176,16.109711494260402
0.182,17.683624554335545
0.179,17.64209560749072
0.177,16.677496553814358
0.18,17.082725466701433
0.187,17.786646408723882
0.193,17.326835101232312
0.207,16.470237575707074
0.171,17.477610214463255
0.173,16.380030438958226
0.159,18.48447634767744
0.202,18.56404431340138
0.19,16.459748382563482
0.184,17.21049110493514
0.201,18.82387064903157
0.187,17.368080757922584
0.187,17.421431435707074
0.186,16.63201914279072
0.178,15.706506187521583
0.2,17.529456892680557
0.191,16.717392535359263
0.18,15.8530763671284
0.184,16.95057203079622
0.188,18.046531304730355
0.188,18.029477892421603
0.2,16.878710710299863
0.205,15.8665597044393
0.179,16.952312416933268
0.196,16.640696490391047
0.2,16.405898283824826
0.213,19.67439737629926
0.185,16.52253023856164
0.181,15.945062572725377
0.196,16.501073771608592
0.216,18.6261991502541
0.202,17.396358495230082
0.163,17.013885437424992
0.205,19.044559305449763
0.187,16.326794295867472
0.195,16.652328961201498
0.19,18.21369617888549
0.18,15.801195126713584
0.198,17.986766021557862
0.198,17.885758974993895
0.195,18.85975320395331
0.195,17.59326918110354
0.196,17.500136509626515
0.206,15.900753821052968
0.181,17.661379378341863
0.19,18.048801593674007
0.2,17.13241992565192
0.179,18.603915683453003
0.187,15.945341203396085
0.181,17.913901665968634
0.185,16.582651236569763
0.211,17.748906948076442
0.177,17.053319754855625
0.185,15.9533545840706
0.2,15.67138960657846
0.181,16.789522089362517
0.194,18.427052358149037
0.187,17.528484050767496
0.191,17.396264344106154
0.192,17.9456369077074
0.193,18.02472315259422
0.187,16.634906268151518
0.197,17.3763406937604
0.175,17.325597995670442
0.202,19.05642838377242
0.181,16.09188313793319
0.199,17.378353321851677
0.194,16.725784614477277
0.201,18.654413782787355
0.2,16.451840304973388
0.204,17.36833411582274
0.191,16.824000119833762
0.193,18.11476953146914
0.185,16.40640002260126
0.2,17.45645303728684
0.184,16.10204819637548
0.18,16.124680615807893
0.206,18.34935974461238
0.181,18.80794018887583
0.198,16.87501730415777
0.176,16.979308766278024
0.195,16.532415836946086
0.193,17.696917321649615
0.204,17.956680908521026
0.188,17.05969768784603
0.181,17.497490339400773
0.19,16.70313613565104
0.195,19.278979430790617
0.191,18.12091916595486
0.172,17.320637514796235
0.177,16.03653406859217
0.173,17.261179382864412
0.199,16.989394760666
0.179,15.83632393571908
0.194,16.102933452965317
0.168,16.699287566757818
0.187,16.872819311232714
0.196,18.143583500456995
0.194,18.21294159470492
0.224,19.271343671710635
0.197,17.109511251063378
0.207,18.15334729920245
0.184,15.765440601152754
0.174,16.013920735856498
0.182,18.923792926070167
0.162,16.828006684292298
0.194,15.7013894649107
0.2,18.18567065103495
0.198,19.36396373472376
0.193,17.920977998075386
0.206,16.49417154023918
0.18,17.409723921848613
0.176,16.131881109570017
0.179,18.63587216477028
0.19,16.796620831160737
0.183,15.934837276834738
0.206,18.998636099826516
0.169,19.08928549427158
0.22,18.99127979941225
0.167,18.01234382312869
0.194,20.08781628034054
0.194,18.970055437039974
0.195,17.02252332285786
0.196,16.96887067058966
0.19,16.23786931456513
0.187,17.10332626478719
0.185,18.550845980273223
0.189,17.381164888432505
0.153,16.370874651738294
0.18,17.228508999845907
0.211,17.98962895835074
0.192,16.791533148408533
0.189,19.666105023425963
0.186,17.134708998594796
0.173,16.908572673891573
0.192,16.76499393666194
0.202,19.05145401769452
0.197,17.443714950414087
0.199,20.38156148086405
0.188,16.804125393979376
0.175,16.50915680843306
0.184,17.16529819171074
0.183,18.09803757500642
0.167,18.271616330527483
0.207,18.54592855951948
0.167,16.248305113163163
0.196,17.00240141207076
0.19,17.698565899972138
0.177,18.363262753946355
0.196,16.310116322856608
0.212,18.61443865965015
0.188,17.770963780518752
0.189,18.72612630293704
0.206,15.905009597671029
0.19,15.121115495936506
0.204,18.47807029677993
0.187,16.281249898373694
0.203,18.99816280923312
0.19,17.132920297625066
0.204,18.78507579382881
0.195,18.91381535684694
0.178,15.966224199662449
0.194,16.58803013506602
0.174,17.3715766057212
0.199,17.590193443206637
0.195,18.60112980451946
0.189,16.496953975442285
0.187,17.733170989074516
0.18,16.609966735645326
0.173,15.810542350341072
0.182,16.06881490934814
0.197,18.20042576718045
0.189,18.38857617264068
0.186,17.44334596946577
0.209,15.868159060655849
0.205,16.529350372050512
0.183,16.975678945065695
0.193,17.64967891135845
0.201,16.069180596050998
0.178,16.349315013086873
0.136,15.98806392640666
0.194,17.64936791722618
0.2,16.934675299024594
0.194,17.10100425633222
0.183,16.930308990015853
-0.004,16.340674662196744
0.206,19.75500543794863
0.208,17.873932662304068
0.174,17.73185107511123
0.192,17.77143860346137
0.165,17.276317751171824
0.201,16.61381067710103
0.187,17.055687450238104
0.192,17.549490360978393
0.185,15.90415345507837
0.18,19.87939508010913
0.199,17.83628158036123
0.168,16.17892554717463
0.18,17.578635854846063
0.213,19.0324690675693
0.215,18.197437612230352
0.193,18.185732484383355
0.174,17.305715052832088
0.19,17.912467089962842
0.191,18.503982875214824
0.184,16.973401314122945
0.197,16.68460449506719
0.212,17.644733282580965
0.186,17.40608447208539
0.203,17.770982066843736
0.191,18.415783815511563
0.198,18.440714461085637
0.191,16.5736376878146
0.203,18.065417550004863
0.2,18.4008015327063
0.191,18.488571994936176
-0.004,16.269892818679864
0.195,18.227176123413496
0.201,18.033578724726706
0.19,16.557135291529526
0.192,18.040398147833557
0.2,16.77159662461589
0.181,16.337575489060523
0.192,19.13905239422657
0.201,16.84357015539854
0.172,15.756796304288288
0.196,18.079876680572223
0.198,16.859339196738038
0.203,20.122197585492465
0.208,18.538032536573787
0.193,16.847582914646065
0.203,17.273834762705032
-0.004,16.913718693942986
0.186,16.727125789023248
0.212,17.968713542313107
0.19,16.15043928345613
0.176,17.49263296421151
0.171,18.614351877412247
0.188,17.53679555210566
0.199,18.05976069162333
0.196,19.753419139693683
0.202,16.807194364752736
0.195,17.503207901843894
0.192,17.33358887191446
0.179,16.348238417844197
0.191,16.336338450072553
0.194,18.0952750478176
0.193,16.466175812420275
0.204,18.218966347096565
0.198,17.0850207267427
0.198,18.075776494558887
0.19,19.004124369752045
0.197,17.041843123174136
0.194,16.786910154361212
0.198,19.77823463803898
0.179,17.477560905965902
0.174,17.295175673796475
0.192,18.86572163288517
0.184,17.23581176848263
0.183,16.121889822084984
0.171,17.657735098062513
-0.004,16.386930768629966
0.195,18.227371609090586
0.19,17.66425451107519
0.194,19.491759302564173
0.19,16.964935683837037
0.198,18.525832003196868
0.175,16.310353434277477
0.195,18.655864858476694
0.169,17.19407405531205
0.195,19.941502781145008
0.186,17.233874774317226
0.187,17.18755538848785
0.185,19.776307893937723
0.193,16.74294762998686
0.175,17.188075432763167
0.196,16.549043001541527
0.188,17.187926530606198
0.194,17.31879819510612
0.188,17.919696277035683
0.189,16.23889738192712
-0.003,17.513187124547915
0.184,17.851648739987702
0.188,17.04488744899934
0.195,18.29446240473162
0.183,17.67544029807257
0.189,17.350778825082493
0.189,17.285856910090263
0.19,16.815294700406568
0.181,18.712335835459964
0.187,18.429542414540148
0.175,17.718163454374196
0.178,16.18563547556041
0.195,17.658730264177454
0.188,18.216502768800844
0.2,18.62684320363824
0.186,16.68814260166021
0.198,17.122603859490816
0.191,17.828071852141967
0.189,18.378275104885684
0.196,16.631503420505922
0.208,16.026457845580985
0.2,17.04635199420196
0.191,17.332968583964508
0.179,17.36991627219446
0.166,16.723616754244283
0.187,18.528172303282037
0.182,16.49321934990455
0.195,17.443693782059185
0.182,19.17990146168844
0.19,17.121553763994495
0.197,16.28779113601501
0.182,18.29444348988901
0.206,18.73641900613739
0.176,19.373078432685645
0.181,17.396036601708495
0.205,16.70722836776573
0.171,15.794713023014667
0.206,18.981397623084494
0.19,16.71976465592342
0.191,17.080348393946934
0.187,17.320703564215613
0.193,19.473304015893163
0.174,16.84875216453676
0.19,17.790437550127336
0.209,18.252667586127227
-0.003,17.528679566647714
0.194,18.16387209242642
0.174,15.270871925194951
-0.004,17.723884760257015
0.188,16.98947499508384
0.179,17.1888706311756
0.197,17.393506920203748
0.188,17.996276225646255
0.193,17.134820584735802
0.191,18.944394648553704
0.181,15.335162361270232
0.185,16.754187330391012
0.198,16.791482848171388
0.178,17.87386641545977
0.18,17.900424500358007
0.19,15.97549586392542
0.19,16.791143680431247
0.192,17.99543570903911
0.196,18.558472070786166
0.198,16.822783421513726
0.181,18.22682680378325
0.204,18.60707413906832
0.192,16.535440878195942
0.192,17.72450507886085
0.185,15.895588046876195
0.2,17.249787078357212
0.192,17.824847226863316
0.207,18.21968211901677
0.183,17.862701290573877
0.197,16.86599632035129
0.195,16.642621589082474
0.169,18.130936932456425
0.196,17.38124983236779
0.192,18.217701405884757
0.188,17.56262365436771
0.196,16.840724870866953
0.179,16.72775074985418
0.207,18.430784129619557
0.179,17.60874587882299
0.189,15.966355600054634
0.184,16.80151170896422
0.197,18.00208444133597
0.171,17.71579583478163
0.199,19.39868976046461
0.18,15.877348666995715
0.171,17.055430864425734
0.193,19.106770747048124
0.174,16.723337727720363
0.176,16.761110238665694
0.188,18.07254998457364
0.185,17.591432727794178
0.18,17.198693791612254
0.195,18.920240553417475
0.188,16.60529672052593
0.207,16.480034147986288
0.18,16.935487081765118
0.175,17.22836529096056
0.216,19.229920384751317
0.199,17.590929228719062
0.202,17.775242826818264
0.195,16.12276585741758
0.183,17.94984819753126
0.194,16.893336883816843
0.187,18.351414376140283
0.187,17.064379568394223
0.185,16.868296055883285
0.194,18.16815886715268
0.193,16.789346932604168
0.192,18.624479213537747
0.178,17.450250584068286
0.158,18.059024430502586
0.179,16.66490090409101
0.195,18.47502346396904
0.198,18.108674103149013
0.182,17.681039774754574
0.189,17.265659729253006
0.193,16.572182086310292
0.191,16.646942244057566
0.178,17.233206288520805
0.197,16.720795793238533
0.192,17.42152059090379
0.182,18.314280227959784
0.197,17.112737946452633
0.2,16.841087762926975
0.199,20.953659995048223
0.159,17.057064938995794
0.189,19.087726175235037
0.186,15.710829102512616
0.182,17.001973297384534
0.198,16.99614668002216
0.199,17.59916639031493
0.208,16.98233099700411
0.19,18.796560289749536
0.222,19.441215411038492
0.179,17.380532124086614
0.19,17.373121056131836
0.202,17.67493281984754
0.163,16.790790654319913
0.184,16.43038836288924
0.19,17.502433841152957
0.172,17.181574018664023
0.187,16.69444069270738
0.168,17.634387907661985
0.191,18.988246997529977
0.196,18.137069778101623
0.183,18.419666118591834
0.189,16.747634804635933
0.19,18.45048314351336
0.19,18.62341688966436
0.186,16.145290490447728
0.203,18.07118412771091
0.181,16.920910714844503
0.196,17.348143001439155
0.187,18.31541618494404
0.183,17.245161734473662
0.203,19.3439637309588
0.099,16.08367709447513
0.192,17.62390684580677
0.192,16.762095754421285
0.193,17.084806532541748
0.18,16.66670739163106
0.179,18.26718414131862
0.2,16.579940377448782
0.166,16.16519841870396
0.196,18.792976718984693
0.188,16.725585799225108
0.192,16.78655395205753
0.16,16.004656705042983
0.187,17.518364006571584
0.194,16.982623683152838
0.185,17.386963392705017
0.197,18.22107335312678
0.178,15.705012375002164
0.17,17.409521474243608
0.18,17.22933277354751
0.193,17.495737912322287
0.19,16.49247062663213
0.174,17.409977830623355
0.193,16.87837907229714
0.177,15.952403787690963
0.183,16.737047641039865
0.202,18.84500307967412
0.195,16.570777568346784
0.182,15.35149276650244
0.186,17.614817665937263
0.196,16.78152646397473
0.184,16.22004421883494
0.191,17.52308426005344
0.183,17.382544586759145
0.187,16.36336661363237
0.196,18.854999660286985
0.204,19.277680543982903
0.183,16.757111793984237
0.22,19.16579510534519
0.193,16.95503450641666
0.188,18.01625487991098
0.199,16.431913322560227
0.179,16.12104993846403
0.162,15.999610344
0.2,19.13543776735198
0.176,16.047315406075658
0.175,17.671539301797175
0.174,17.802993377336385
0.2,18.392655042297942
0.186,16.34164055467235
0.191,16.69267375133127
0.219,18.856990074398567
0.184,17.19152035240515
0.191,17.734701105016857
0.2,17.060525390748463
0.203,17.23976445366268
0.187,17.605998110179392
-0.004,16.062272882626655
0.186,17.840743737453444
0.218,19.18401896029187
0.186,16.853760697517487
0.189,17.119091306114072
0.184,17.243374699228934
0.173,17.237541123945263
0.197,17.184212789640664
0.172,16.415047905107116
0.196,17.963765393727172
0.188,16.65925398133263
0.197,17.640018028686224
0.185,17.349205002875863
0.206,17.95614799066003
0.178,19.01588216898559
0.183,17.52769210562421
0.177,17.16476826330814
0.17,17.44843154124139
0.185,16.061387313938106
0.173,17.146600354524097
0.209,18.269826567989075
0.195,16.577518502940652
0.184,16.782005158725216
0.138,16.709347145573133
0.169,16.838715948025754
0.193,16.826646214611934
0.182,18.51719279479202
0.199,17.384770442851725
0.17,16.451444738242103
0.191,17.58920145847461
0.189,17.879573881480592
0.188,17.93328881281022
0.181,16.956148086981276
0.184,16.13736025189966
0.191,16.394384795222397
0.2,16.020741612929672
-0.004,16.218370824794544
0.192,16.74462966195834
0.182,15.990359456898808
0.199,17.093078987634723
0.199,16.82485520933822
0.182,16.360742041880464
0.198,17.60043281962107
0.173,15.65361570440938
0.193,16.61413377325698
0.196,18.356297132799536
0.175,18.32887329335189
0.207,17.842822010430165
0.179,16.980165322965934
0.186,16.652102669241543
0.191,16.65009975354314
0.195,17.180704673998918
0.197,16.92307516104925
0.2,19.34671722031867
0.185,17.509655085973705
0.195,17.785945063287542
0.178,16.808780908236695
0.188,15.571719125659016
0.199,16.696007364143878
0.19,17.44767591206559
0.186,18.550235580318613
0.209,18.95388659076556
0.187,17.464666967757655
0.213,17.32561761105966
0.184,17.92706239414094
0.201,17.719593823735842
0.191,17.777963681214864
0.183,16.305195811907705
0.181,17.346880157024522
0.182,16.87170178943425
-0.003,17.621782807058683
0.198,16.98163871573276
0.197,16.57076556760682
0.198,17.281278057191525
0.196,17.775453419208315
0.173,16.551406148883704
0.209,17.919209403119588
0.186,16.746095292495074
0.203,17.086664810633785
0.182,17.498942572113826
0.178,17.097635722506183
0.186,16.567778196548787
0.187,16.916041476499572
0.19,18.543614347872133
0.171,16.94844199890576
0.168,17.156881538398004
0.196,17.550703059630365
0.188,16.712846761722467
0.172,16.6996171051379
0.193,16.435813244767033
0.173,16.32320792522706
0.18,16.9845219115753
0.202,18.872052071463607
0.176,15.781307043313104
0.2,19.18777555107352
0.173,16.79133245779414
0.197,16.83195479107017
0.177,17.293578505895326
0.195,16.63601942800457
0.178,16.510913126115682
0.201,16.755103186942417
0.188,16.751270090872737
0.191,18.981533001482216
0.197,19.006960089353072
0.193,17.927345196531267
0.18,18.56018298506369
0.2,17.69266805357093
0.178,18.958276413709537
0.177,17.204198019391
0.188,17.09675222056261
0.119,16.20819416757795
0.192,16.05664172602286
0.195,17.095038150599883
0.217,20.147023036649063
0.192,16.973146368535936
0.189,16.912947245950498
0.189,17.581253412079004
0.162,17.153731503502208
0.193,19.131976794901234
0.167,16.640749724588385
0.193,16.362855243459805
0.197,16.733652471033448
0.177,17.204477888577347
0.193,16.39880817571621
0.187,18.918732918565684
0.194,17.307504484753174
0.179,17.337644814307456
0.19,16.63148842945933
0.198,16.843947493119426
0.181,18.330993826987253
0.173,16.77909739701381
0.193,17.033079415855436
0.199,18.90850881843068
0.195,16.664471064157073
0.194,17.375443298385076
0.202,18.65614053842087
0.193,19.079490443466888
0.187,16.941779562334876
0.173,16.192438392777706
0.196,17.34450757507761
0.169,17.64307960618791
0.179,16.717313132140706
0.203,19.090043989717937
0.2,17.705447383935113
0.179,16.548441458885137
0.191,17.916099757739147
0.181,15.8961478989189
0.185,16.729461243403577
0.195,16.77665792902538
0.187,16.70833839113354
0.178,16.037489467913385
0.175,16.014746203163124
0.198,18.17044185720483
0.207,18.119828737351327
0.168,16.99091595878289
0.198,18.30881929329649
0.181,16.42412658935166
0.192,16.35261335440691
0.197,16.758814522294333
0.218,21.54684436518645
0.19,19.5464405310544
0.199,18.73310221781947
0.209,20.144136082505
0.193,18.59460339286184
0.19,17.217581771467916
0.168,16.862748993006527
0.172,16.146067388068897
0.169,16.71519792945193
0.197,19.32963990081976
0.197,18.464119957696138
0.194,19.743496921463358
0.204,16.876363183948275
0.169,16.333291040052053
0.19,16.789500960133484
0.21,19.73567160762465
0.193,17.07995881979877
0.173,17.055836946697056
0.178,16.68357380889081
0.187,16.936612075998635
0.185,16.558885171755026
0.187,18.99970815321496
0.174,17.459471710553093
0.197,16.98690682918902
0.205,17.991871105116704
0.206,18.014958924651037
0.198,17.273901060638543
0.2,17.034942014915107
0.206,19.49435262856116
0.181,16.877858467808938
0.162,16.79877725314366
0.207,17.536017225503123
0.205,17.253003234217978
0.202,17.643938253292287
0.195,16.628055654727714
0.183,15.707975291006486
0.175,16.928312879926164
0.181,16.02353205891948
0.194,16.884418666639068
0.182,17.04720342767782
0.163,17.644587362639484
0.187,16.64660578791589
0.186,17.872693152431186
0.193,16.655775658505696
0.173,15.795738961735887
0.195,17.151481061349912
0.221,17.898738638858585
0.188,17.039992166068625
0.197,16.68224745600436
0.198,18.603347666015697
0.173,17.342144380481248
